category,URI,ID,URL
painting,http://data.europeana.eu/item/440/item_WOLCT7P26FLGAM73PD5TJINSZQJGLCXI,/440/item_WOLCT7P26FLGAM73PD5TJINSZQJGLCXI,http://fotothek.slub-dresden.de/fotos/df_ld_0004103.jpg
painting,http://data.europeana.eu/item/90402/SK_A_3024,/90402/SK_A_3024,https://lh3.ggpht.com/fH320YbJD1h4hbvKYgl6qrsah3wbxr4-M8XQqVwbvWlgh-B6n0TX-ko7LD0qmOVaCQkFRxmxyHDEvaHCE5x0Zh50rEGu=s0
painting,http://data.europeana.eu/item/2020903/KMSsp87,/2020903/KMSsp87,http://cspic.smk.dk/globus/30423253/img0183.jpg
painting,http://data.europeana.eu/item/2020903/KMS602,/2020903/KMS602,http://cspic.smk.dk/globus/30423258/img0017.jpg
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_E76757C9454E42608A94FE6038FCA259,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_E76757C9454E42608A94FE6038FCA259,http://clasate.cimec.ro/medium/ARP_7300200_1385-113.jpg
painting,http://data.europeana.eu/item/2020903/KMS3688,/2020903/KMS3688,http://cspic.smk.dk/globus/GLOBUS%202006/KMS3688.jpg
painting,http://data.europeana.eu/item/90402/SK_A_4579,/90402/SK_A_4579,https://lh5.ggpht.com/ksUeq2VX2sfRTBVcKUYJhmL9zQo_9uTxhlNyIYfIbkyEK4KJV5pBN0dVh2a5H1g5Mku9uM5fIui1iwXkIwvszEKQUECA=s0
painting,http://data.europeana.eu/item/2020903/KMSsp526,/2020903/KMSsp526,http://cspic.smk.dk/globus/40412321/img0402.jpg
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126147407,/92062/BibliographicResource_1000126147407,http://www.bildarchivaustria.at/Preview/8221768.jpg
painting,http://data.europeana.eu/item/90402/SK_A_4870,/90402/SK_A_4870,https://lh3.googleusercontent.com/Yu6SfXJkxPaueXq2j0xOWyaT7zgEx7_kAIQ57S-Rp1ivi4gIPUryn3vQscYgJ5xt-5ojNr3SB_x0obakOhmU0CcSew=s0
painting,http://data.europeana.eu/item/2058612/PMRMaeyaert_e4d06babdf46243b35c111d521213510c459b2a0,/2058612/PMRMaeyaert_e4d06babdf46243b35c111d521213510c459b2a0,https://upload.wikimedia.org/wikipedia/commons/3/3f/Lessines_NDame_a_la_Rose_PM_089317.jpg
painting,http://data.europeana.eu/item/90402/SK_A_125,/90402/SK_A_125,https://lh4.ggpht.com/Es7c_ZTkTJkrZRxLi34oIEx9nV5CTCfn2AYx1SG1JoJbFGgDpZFfYCjIzbk7OS-8xmiEDVpQg5Un5cPaekptjbdEpQ=s0
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126147789,/92062/BibliographicResource_1000126147789,http://www.bildarchivaustria.at/Preview/8226694.jpg
painting,http://data.europeana.eu/item/440/item_UNQPGKZY3W3G5E7NEJRLL62ELGB7SNBR,/440/item_UNQPGKZY3W3G5E7NEJRLL62ELGB7SNBR,http://fotothek.slub-dresden.de/fotos/df_dat_0016026.jpg
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_511EEB3AD1DB4D1D86A72CFC42D9AC61,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_511EEB3AD1DB4D1D86A72CFC42D9AC61,http://clasate.cimec.ro/medium/ARP_6966500_544-22.jpg
painting,http://data.europeana.eu/item/2020903/KMS2052,/2020903/KMS2052,http://cspic.smk.dk/globus/GLOBUS%202007/KMS2052.jpg
painting,http://data.europeana.eu/item/2020903/KMS644,/2020903/KMS644,http://cspic.smk.dk/globus/30423258/img0027.jpg
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_113490,/91643/SMVK_OM_objekt_113490,http://collections.smvk.se/carlotta-om/web/image/zoom/305614/representation
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126147414,/92062/BibliographicResource_1000126147414,http://www.bildarchivaustria.at/Preview/8221840.jpg
painting,http://data.europeana.eu/item/2058612/PMRMaeyaert_593049891307e6b781193596c781b94577f279ef,/2058612/PMRMaeyaert_593049891307e6b781193596c781b94577f279ef,https://upload.wikimedia.org/wikipedia/commons/c/cf/PMa_000981_B_Gent_StB.jpg
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_106176,/91643/SMVK_OM_objekt_106176,http://collections.smvk.se/carlotta-om/web/image/zoom/371160/representation
painting,http://data.europeana.eu/item/2022608/LAR_LSJ_00272,/2022608/LAR_LSJ_00272,http://mm.dimu.no/image/022uM2HaP8x4?dimension=800x800
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_104602,/91643/SMVK_OM_objekt_104602,http://collections.smvk.se/carlotta-om/web/image/zoom/356015/representation
painting,http://data.europeana.eu/item/2020903/KMS3771,/2020903/KMS3771,http://cspic.smk.dk/globus/CORPUS%202015/KMS3771.jpg
painting,http://data.europeana.eu/item/188/item_3EDO34FELWRTTHCKHV55O66NBYVOOJEF,/188/item_3EDO34FELWRTTHCKHV55O66NBYVOOJEF,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0183224.jpg
painting,http://data.europeana.eu/item/2048429/item_ID5W4ZAUIVGIEE2YUWU5KLFNK7L72VFT,/2048429/item_ID5W4ZAUIVGIEE2YUWU5KLFNK7L72VFT,http://resources.digicult-museen.net/dam/provided_image/m57d2ef43f11ee
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126143607,/92062/BibliographicResource_1000126143607,http://www.bildarchivaustria.at/Preview/8242778.jpg
painting,http://data.europeana.eu/item/2020903/KMS3362,/2020903/KMS3362,http://cspic.smk.dk/globus/31611032/img0089.jpg
painting,http://data.europeana.eu/item/2058612/PMRMaeyaert_61b030b36a42279608b11fbcd2c0f536d66aed88,/2058612/PMRMaeyaert_61b030b36a42279608b11fbcd2c0f536d66aed88,https://upload.wikimedia.org/wikipedia/commons/1/17/PM_119815_B_Schorisse.jpg
painting,http://data.europeana.eu/item/2020903/KMS207,/2020903/KMS207,http://cspic.smk.dk/globus/pvtqsifu/img0114.jpg
painting,http://data.europeana.eu/item/90402/SK_A_4186,/90402/SK_A_4186,https://lh4.ggpht.com/DSbOy1HAHAJc-fbIqIlNddPY5PtU50ISWh7e-0tNgX7vFR67fABDeo-jUpJ3gNfn_jdqdQr7_NUnue5hApeMTK0pj-VB=s0
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126147312,/92062/BibliographicResource_1000126147312,http://www.bildarchivaustria.at/Preview/8221162.jpg
painting,http://data.europeana.eu/item/2058612/PMRMaeyaert_2e51fa98a241feb1384e04568c2e4689319b2048,/2058612/PMRMaeyaert_2e51fa98a241feb1384e04568c2e4689319b2048,https://upload.wikimedia.org/wikipedia/commons/5/50/PM_096305_E_Tarrega.jpg
painting,http://data.europeana.eu/item/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071019,/2024914/photography_ProvidedCHO_Ajuntament_de_Girona_071019,http://sgdap.girona.cat/sdam/imatges/071019.jpg
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126143972,/92062/BibliographicResource_1000126143972,http://www.bildarchivaustria.at/Preview/8216207.jpg
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_104210,/91643/SMVK_OM_objekt_104210,http://collections.smvk.se/carlotta-om/web/image/zoom/362546/representation
painting,http://data.europeana.eu/item/90402/SK_A_4546,/90402/SK_A_4546,https://lh5.ggpht.com/Vs9jzZBhW0xRjiYj57pca_LNT0jU5qdGx6PzxFvBMfkQjfRaQxHFUga_jWqIU9Kvnbo4FaLPm0IRWObsnitqt_7qBcA=s0
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126147452,/92062/BibliographicResource_1000126147452,http://www.bildarchivaustria.at/Preview/8222015.jpg
painting,http://data.europeana.eu/item/2023816/EU_AGIliaBeshkov_Image_2132_jpg,/2023816/EU_AGIliaBeshkov_Image_2132_jpg,http://collections.cl.bas.bg/EU/AGIliaBeshkov/Image/2132.jpg
painting,http://data.europeana.eu/item/90402/SK_A_3496,/90402/SK_A_3496,https://lh3.ggpht.com/7M5DgK2rWRNQthAFfuQLGquOjDCSGtvuRvEzGJ1MIH2aDNORRMBva2Uawgw__2GiJidzhOEJdw1aMbgTeQ2ne_JuxPc=s0
painting,http://data.europeana.eu/item/2022608/NTM_NTM_UWP_26659,/2022608/NTM_NTM_UWP_26659,http://mm.dimu.no/image/032wY1PQC5QA?dimension=800x800
painting,http://data.europeana.eu/item/07101/O_2944,/07101/O_2944,http://www.webumenia.sk/dielo/SVK:SNG.O_2944/stiahnut
painting,http://data.europeana.eu/item/2020903/KMSsp592,/2020903/KMSsp592,http://cspic.smk.dk/globus/30422951/img0136.jpg
painting,http://data.europeana.eu/item/2058611/_kimbl_e457051a_9225_4a38_9dbb_e7276463881b,/2058611/_kimbl_e457051a_9225_4a38_9dbb_e7276463881b,https://kgapi.bl.ch/media/museum-pro-muttenz/resources/images/previews/E457051A-9225-4A38-9DBB-E7276463881B_001.jpg
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_7F73E9E4929F4E259D00AA4EE1C1C045,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_7F73E9E4929F4E259D00AA4EE1C1C045,http://clasate.cimec.ro/medium/ARP_7300200_327-11.jpg
painting,http://data.europeana.eu/item/90402/SK_C_378,/90402/SK_C_378,https://lh3.googleusercontent.com/AKLq0A3ubw8D7-3MJKcCcnOR8W-SElns-I0MLilRXIL1iVlONWyFZwu9wv44HtKlJMc7cGNWFUKCu_yN6BaFcNoIKQ=s0
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126148209,/92062/BibliographicResource_1000126148209,http://www.bildarchivaustria.at/Preview/8251219.jpg
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_115423,/91643/SMVK_OM_objekt_115423,http://collections.smvk.se/carlotta-om/web/image/zoom/354719/representation
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_358B60AAE828409794B5628C87DE1F95,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_358B60AAE828409794B5628C87DE1F95,http://clasate.cimec.ro/medium/ARP_8070000_187-14.jpg
painting,http://data.europeana.eu/item/2020903/KMS4503,/2020903/KMS4503,http://cspic.smk.dk/globus/30422949/img0021.jpg
painting,http://data.europeana.eu/item/2020903/KMS7405,/2020903/KMS7405,http://cspic.smk.dk/globus/30423270/img0215.jpg
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126147926,/92062/BibliographicResource_1000126147926,http://www.bildarchivaustria.at/Preview/8241044.jpg
painting,http://data.europeana.eu/item/2058618/object_KUAS_22125890,/2058618/object_KUAS_22125890,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=16213
painting,http://data.europeana.eu/item/2021657/resource_document_museon_141697,/2021657/resource_document_museon_141697,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/volkenkunde/Dig081-01-068_141697.jpg
painting,http://data.europeana.eu/item/437/item_NWE55NNQEQAXU4BSZG6PB6FGPZEPTD6J,/437/item_NWE55NNQEQAXU4BSZG6PB6FGPZEPTD6J,http://fotothek.slub-dresden.de/fotos/df_hauptkatalog_0177944.jpg
painting,http://data.europeana.eu/item/07101/O_4865,/07101/O_4865,http://www.webumenia.sk/dielo/SVK:SNG.O_4865/stiahnut
painting,http://data.europeana.eu/item/2023816/EU_AGIliaBeshkov_Image_1724_jpg,/2023816/EU_AGIliaBeshkov_Image_1724_jpg,http://collections.cl.bas.bg/EU/AGIliaBeshkov/Image/1724.jpg
painting,http://data.europeana.eu/item/90402/SK_A_1058,/90402/SK_A_1058,https://lh3.googleusercontent.com/ODAKdhukbO9RVsdDasUdCE4Kah_-I2ax4sCCYJcMku9pDxYBByGwT4hVCWPByBpgjJu6I-ZDcMG0zF25v4mNLJQvy1n2=s0
painting,http://data.europeana.eu/item/07101/O_3850,/07101/O_3850,http://www.webumenia.sk/dielo/SVK:SNG.O_3850/stiahnut
painting,http://data.europeana.eu/item/2020903/KMS6888,/2020903/KMS6888,http://cspic.smk.dk/globus/GLOBUS%202010/KMS6888.jpg
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126148616,/92062/BibliographicResource_1000126148616,http://www.bildarchivaustria.at/Preview/8257955.jpg
painting,http://data.europeana.eu/item/2021657/resource_document_museon_74207,/2021657/resource_document_museon_74207,https://cc.museon.nl/cc/imageproxy.ashx?server=localhost&port=17512&filename=images/volkenkunde/74207.JPG
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_105971,/91643/SMVK_OM_objekt_105971,http://collections.smvk.se/carlotta-om/web/image/zoom/352583/representation
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_115423,/91643/SMVK_OM_objekt_115423,http://collections.smvk.se/carlotta-om/web/image/zoom/354719/representation
painting,http://data.europeana.eu/item/2020903/KMS7554,/2020903/KMS7554,http://cspic.smk.dk/globus/30423263/img0085.jpg
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_E516A5C2096F45ABB9040E783A44D64D,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_E516A5C2096F45ABB9040E783A44D64D,http://clasate.cimec.ro/medium/ARP_6908500_1052-14.jpg
painting,http://data.europeana.eu/item/2021672/resource_document_mauritshuis_28,/2021672/resource_document_mauritshuis_28,http://fileshare.mauritshuis.nl/collectie/0028.jpg
painting,http://data.europeana.eu/item/90402/SK_A_3440,/90402/SK_A_3440,https://lh5.ggpht.com/ph096u0M2WQYQ-cX2f4346OftFED_x0Ab3u8w-6ukzi1cxMDmsPjihEtobDH3PvoqOE8baABo2X1-Ebi5GVBLOmBwcg=s0
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126165204,/92062/BibliographicResource_1000126165204,http://www.bildarchivaustria.at/Preview/8233633.jpg
painting,http://data.europeana.eu/item/2023816/EU_AGIliaBeshkov_Image_0185_jpg,/2023816/EU_AGIliaBeshkov_Image_0185_jpg,http://collections.cl.bas.bg/EU/AGIliaBeshkov/Image/0185.jpg
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_106025,/91643/SMVK_OM_objekt_106025,http://collections.smvk.se/carlotta-om/web/image/zoom/363643/representation
painting,http://data.europeana.eu/item/2058612/PMRMaeyaert_94e03183e1eb6a8426cf18f6672d14feac3c2f54,/2058612/PMRMaeyaert_94e03183e1eb6a8426cf18f6672d14feac3c2f54,https://upload.wikimedia.org/wikipedia/commons/a/a0/PM_129834_B_Brugge.jpg
painting,http://data.europeana.eu/item/2058612/PMRMaeyaert_305a9ebe972a3cb346e664293f0abed2ed039045,/2058612/PMRMaeyaert_305a9ebe972a3cb346e664293f0abed2ed039045,https://upload.wikimedia.org/wikipedia/commons/0/01/PM_116925_B_Oudenaarde.jpg
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_3C5B8B09842D464F9258EEF47C8918B3,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_3C5B8B09842D464F9258EEF47C8918B3,http://clasate.cimec.ro/medium/ARP_7300200_12-53.jpg
painting,http://data.europeana.eu/item/2023816/EU_AGIliaBeshkov_Image_0598_jpg,/2023816/EU_AGIliaBeshkov_Image_0598_jpg,http://collections.cl.bas.bg/EU/AGIliaBeshkov/Image/0598.jpg
painting,http://data.europeana.eu/item/2048429/item_ROMEAHITCNAHEBBFBIWY4KBPD7CAPWXX,/2048429/item_ROMEAHITCNAHEBBFBIWY4KBPD7CAPWXX,http://resources.digicult-museen.net/dam/provided_image/m57d2eee486bb2
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_95081E74211E46D587EAD9E879AD0CA5,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_95081E74211E46D587EAD9E879AD0CA5,http://clasate.cimec.ro/medium/ARP_7032900_1095-5.jpg
painting,http://data.europeana.eu/item/2020903/KMS776,/2020903/KMS776,http://cspic.smk.dk/globus/31611043/img0191.jpg
painting,http://data.europeana.eu/item/2022608/NTM_NTM_UWP_26118,/2022608/NTM_NTM_UWP_26118,http://mm.dimu.no/image/032wY1PNj6e2?dimension=800x800
painting,http://data.europeana.eu/item/2022608/OMU_JWC_084,/2022608/OMU_JWC_084,http://mm.dimu.no/image/022wZ1VRurmy?dimension=800x800
painting,http://data.europeana.eu/item/90402/SK_A_1785,/90402/SK_A_1785,https://lh3.googleusercontent.com/rCG9xYO1y2rImJ5yBY3mM7qJl1RQN4rzhFDzpVj3eVcW1m65VEQW1cXAe516T9HfTgt1wjOL0aVPXhu2fPyLfKEh_LMs=s0
painting,http://data.europeana.eu/item/90402/SK_A_3439,/90402/SK_A_3439,https://lh5.ggpht.com/1ukw-wKkDQBoyA7TGa5Yk1xO1JZ_g9qzF-SmcnyeLOmgwUJh0eGFb75rLigPWAmzThi7RD6tdkLP_hWShr458y5wbZg=s0
painting,http://data.europeana.eu/item/2022608/NTM_NTM_UWP_26100,/2022608/NTM_NTM_UWP_26100,http://mm.dimu.no/image/032wY1PNj6Qk?dimension=800x800
painting,http://data.europeana.eu/item/92062/BibliographicResource_1000126165295,/92062/BibliographicResource_1000126165295,http://www.bildarchivaustria.at/Preview/8234166.jpg
painting,http://data.europeana.eu/item/91643/SMVK_OM_objekt_105994,/91643/SMVK_OM_objekt_105994,http://collections.smvk.se/carlotta-om/web/image/zoom/353264/representation
painting,http://data.europeana.eu/item/90402/SK_A_4175,/90402/SK_A_4175,https://lh6.ggpht.com/fHOj3YxbkRzs7vZydfgmuHKHPdc6kwebhKScKJ1b3395iiS4pXrCG_EajznxZyphU32bE5GmV1yjDZTt5SBYSN-xLcc=s0
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_D6E34CD7B87A4D128FD3C872F2F9FC98,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_D6E34CD7B87A4D128FD3C872F2F9FC98,http://clasate.cimec.ro/medium/ARP_7026500_86-11.jpg
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_429B27F04ECA41CE858FEDD96F83A809,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_429B27F04ECA41CE858FEDD96F83A809,http://clasate.cimec.ro/medium/ARP_7083500_138-45.jpg
painting,http://data.europeana.eu/item/2058618/object_KUAS_22373094,/2058618/object_KUAS_22373094,https://www.kulturarv.dk/mussam/VisMIMEtypeobjekt.action?mimetypeobjektId=1845342
painting,http://data.europeana.eu/item/90402/SK_A_4671,/90402/SK_A_4671,https://lh5.ggpht.com/dDhIn9M-aTB39_obSW_syJUhOy6QYF5V4II8OeshtVwGA3XUGZ4wfzUSgPQeZr15nxWWowfuDikTlB8dlCFOrUBISA=s0
painting,http://data.europeana.eu/item/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_995B0FEB83CB4BADB659BC64FEF37D55,/2048047/Athena_Plus_ProvidedCHO_Institutul_Na_ional_al_Patrimoniului_995B0FEB83CB4BADB659BC64FEF37D55,http://clasate.cimec.ro/medium/ARP_7026500_19-47.jpg
painting,http://data.europeana.eu/item/90402/SK_A_2843,/90402/SK_A_2843,https://lh3.googleusercontent.com/b-3ocUEKMwf0q6179MdF0hoDKwy1IOROfTXu6voo0h1V67Ak9nARtGByfS7vcOROBetOPyg8-NQlC9Z1QN9niiYvIA=s0
photograph,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_223783914,/2021641/publiek_detail_aspx_xmldescid_223783914,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=226479779
photograph,http://data.europeana.eu/item/2021650/memorix_42cc7b42_dda9_1b9e_2089_a5b41058d6cd,/2021650/memorix_42cc7b42_dda9_1b9e_2089_a5b41058d6cd,https://images.memorix.nl/nda/thumb/fullsize/534e618e-8fc4-9fcd-a920-5b2710836352.jpg
photograph,http://data.europeana.eu/item/2021651/https___hdl_handle_net_21_12122_2109136110,/2021651/https___hdl_handle_net_21_12122_2109136110,https://studiezaal.nijmegen.nl/HttpHandler//icoon.ico?file=2109219096
photograph,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_1eb9489a_bc2a_7725_33bc_79adf99b1a85,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_1eb9489a_bc2a_7725_33bc_79adf99b1a85,https://images.memorix.nl/rce/thumb/fullsize/dd435217-11a4-2dbf-94b1-86fa80222f9a.jpg
photograph,http://data.europeana.eu/item/2021633/AtlantisPubliek_detail_aspx_xmldescid_14635621,/2021633/AtlantisPubliek_detail_aspx_xmldescid_14635621,http://denbosch.hosting.deventit.net/HttpHandler/icoon.ico?file=21133177
photograph,http://data.europeana.eu/item/2021626/AtlantisPubliek_detail_aspx_xmldescid_1575396,/2021626/AtlantisPubliek_detail_aspx_xmldescid_1575396,http://collecties.allemolens.nl/HttpHandler/icoon.ico?file=1575390
photograph,http://data.europeana.eu/item/2058703/File_Skogs_kyrka_2_JPG,/2058703/File_Skogs_kyrka_2_JPG,https://upload.wikimedia.org/wikipedia/commons/a/a3/Skogs_kyrka_2.JPG
photograph,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_121085721,/2021641/publiek_detail_aspx_xmldescid_121085721,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=121085718
photograph,http://data.europeana.eu/item/2021626/AtlantisPubliek_detail_aspx_xmldescid_556304,/2021626/AtlantisPubliek_detail_aspx_xmldescid_556304,http://collecties.allemolens.nl/HttpHandler/icoon.ico?file=556298
photograph,http://data.europeana.eu/item/91622/raa_kmb_16001000540443,/91622/raa_kmb_16001000540443,http://kmb.raa.se/cocoon/bild/raa-image/16001000540443/normal/1.jpg
photograph,http://data.europeana.eu/item/2021650/memorix_6a6dc28b_86b9_81b8_7f7a_45dc5a581ce8,/2021650/memorix_6a6dc28b_86b9_81b8_7f7a_45dc5a581ce8,https://images.memorix.nl/nda/thumb/fullsize/40359732-3868-c8b2-080d-e010c33977fe.jpg
photograph,http://data.europeana.eu/item/91622/raa_kmb_16000200099505,/91622/raa_kmb_16000200099505,http://kmb.raa.se/cocoon/bild/raa-image/16000200099505/normal/1.jpg
photograph,http://data.europeana.eu/item/91622/raa_kmb_16000200041555,/91622/raa_kmb_16000200041555,http://kmb.raa.se/cocoon/bild/raa-image/16000200041555/normal/1.jpg
photograph,http://data.europeana.eu/item/2021650/memorix_28c69d72_af24_e7bb_653a_e50f6a0a961c,/2021650/memorix_28c69d72_af24_e7bb_653a_e50f6a0a961c,https://images.memorix.nl/nda/thumb/fullsize/ef1abacc-b535-c76a-397e-d2bb59bd8652.jpg
photograph,http://data.europeana.eu/item/91652/KBG_photo_KBGF002657,/91652/KBG_photo_KBGF002657,http://mm.dimu.org/image/042sA3Bhea1E?dimension=1200x1200
photograph,http://data.europeana.eu/item/2021641/publiek_detail_aspx_xmldescid_197966762,/2021641/publiek_detail_aspx_xmldescid_197966762,http://zoeken.gooienvechthistorisch.nl/HttpHandler/icoon.ico?file=54582882
photograph,http://data.europeana.eu/item/91622/raa_kmb_16000200149239,/91622/raa_kmb_16000200149239,http://kmb.raa.se/cocoon/bild/raa-image/16000200149239/normal/1.jpg
photograph,http://data.europeana.eu/item/2021650/memorix_5a91380c_5e3b_9074_c626_fd73e7ed2ad4,/2021650/memorix_5a91380c_5e3b_9074_c626_fd73e7ed2ad4,https://images.memorix.nl/nda/thumb/fullsize/b6fe3869-bfc4-e4e8-fc55-ba8eb542b5f5.jpg
photograph,http://data.europeana.eu/item/91622/raa_kmb_16000300040030,/91622/raa_kmb_16000300040030,http://kmb.raa.se/cocoon/bild/raa-image/16000300040030/normal/1.jpg
photograph,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_a1c4c261_e7db_16d1_8199_b55bc6a206d0,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_a1c4c261_e7db_16d1_8199_b55bc6a206d0,https://images.memorix.nl/rce/thumb/fullsize/c2148d0a-3f96-1074-1e21-be44afa7cee6.jpg
photograph,http://data.europeana.eu/item/2021651/https___hdl_handle_net_21_12122_374161,/2021651/https___hdl_handle_net_21_12122_374161,https://studiezaal.nijmegen.nl/HttpHandler//icoon.ico?file=14142375
photograph,http://data.europeana.eu/item/401/item_LC7KYKLPS4HJ6O7ZF4ANF4LJO27NPCE2,/401/item_LC7KYKLPS4HJ6O7ZF4ANF4LJO27NPCE2,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=a86f1232-1feb-4a6d-b10c-fe71607806a0
photograph,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_0008cb8a_71ff_7471_8814_056d08aa92f1,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_0008cb8a_71ff_7471_8814_056d08aa92f1,https://images.memorix.nl/rce/thumb/fullsize/5017a846-00e4-da40-bde3-c4f881935a2c.jpg
photograph,http://data.europeana.eu/item/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_d8931e02_81f8_8ab6_d636_584475c70533,/2020704/resource_document_rce_beeldbank_837866ec_3f22_11e4_9dc7_3b4bf4a0ed46_d8931e02_81f8_8ab6_d636_584475c70533,https://images.memorix.nl/rce/thumb/fullsize/5023dc26-12fa-de01-2780-70e8c120fac0.jpg
photograph,http://data.europeana.eu/item/2021651/https___hdl_handle_net_21_12122_2111034494,/2021651/https___hdl_handle_net_21_12122_2111034494,https://studiezaal.nijmegen.nl/HttpHandler//icoon.ico?file=2111034501
photograph,http://data.europeana.eu/item/90402/RP_F_F01131_CP,/90402/RP_F_F01131_CP,https://lh3.googleusercontent.com/uRwp_oDLME-SnWZHIveGnpx-sJ-g530-iFNbvLpFR6PNkM1y8sC2oJ-MCair6iOjCFa90_G6ibd7_f8411mMZdpvbuM=s0
photograph,http://data.europeana.eu/item/91622/raa_kmb_16000200143115,/91622/raa_kmb_16000200143115,http://kmb.raa.se/cocoon/bild/raa-image/16000200143115/normal/1.jpg
photograph,http://data.europeana.eu/item/91622/raa_kmb_16000200152667,/91622/raa_kmb_16000200152667,http://kmb.raa.se/cocoon/bild/raa-image/16000200152667/normal/1.jpg
photograph,http://data.europeana.eu/item/401/item_CQ6AJKHJO7ZJAFL3KZHSYBA5QVJKOMPY,/401/item_CQ6AJKHJO7ZJAFL3KZHSYBA5QVJKOMPY,https://www.muis.ee/digitaalhoidla/api/meedia/originaal?id=2baba527-78c2-4833-b97a-69670f6b6045
photograph,http://data.europeana.eu/item/2021650/memorix_e124a157_f01a_00c9_4f41_e18a415dce08,/2021650/memorix_e124a157_f01a_00c9_4f41_e18a415dce08,https://images.memorix.nl/nda/thumb/fullsize/401b74fa-3e28-ad7a-a959-2da721a3799c.jpg
photograph,http://data.europeana.eu/item/916113/S_FV_photo_FVMF002071,/916113/S_FV_photo_FVMF002071,http://mm.dimu.org/image/012uKYCvkksm?dimension=1200x1200
